DATE        ,TIME            ,Steam Pressure Leaving Plant,Steam Flow Leaving the Plant,USU.Outside_Air_Temp ,USU.Facilities_Steam_Pressure 
9/28/2024,6:00:00 PM,90.01,11236.60,71.55,69.17
9/28/2024,5:00:00 PM,90.04,11677.42,72.00,69.65
9/28/2024,4:00:00 PM,90.01,11528.00,72.66,70.01
9/28/2024,3:00:00 PM,90.20,13249.76,71.94,70.83
9/28/2024,2:00:00 PM,90.19,13926.87,74.46,71.18
9/28/2024,1:00:00 PM,89.89,14351.90,72.03,70.68
9/28/2024,12:00:00 PM,90.27,14945.65,68.64,70.39
9/28/2024,11:00:00 AM,89.87,16791.19,64.18,69.60
9/28/2024,10:00:00 AM,90.11,17201.45,57.44,69.91
9/28/2024,9:00:00 AM,89.91,17883.46,56.23,70.53
9/28/2024,8:00:00 AM,89.89,16837.52,55.93,69.83
9/28/2024,7:00:00 AM,89.76,16294.26,56.72,69.65
9/28/2024,6:00:00 AM,89.91,14182.31,57.18,70.23
9/28/2024,5:00:00 AM,90.12,14062.39,58.00,70.90
9/28/2024,4:00:00 AM,89.99,13855.35,58.57,71.20
9/28/2024,3:00:00 AM,89.87,13275.90,59.81,71.05
9/28/2024,2:00:00 AM,89.85,13708.19,60.00,71.18
9/28/2024,1:00:00 AM,90.08,14349.67,61.40,71.21
9/28/2024,12:00:00 AM,89.97,13275.21,63.18,71.17
9/27/2024,11:00:00 PM,90.34,14284.01,64.85,71.43
9/27/2024,10:00:00 PM,89.86,14843.01,66.53,70.52
9/27/2024,9:00:00 PM,90.09,14950.81,67.00,69.48
9/27/2024,8:00:00 PM,89.80,15786.06,67.34,69.01
9/27/2024,7:00:00 PM,90.08,12513.35,69.66,69.36
9/27/2024,6:00:00 PM,89.98,12746.72,71.92,69.70
9/27/2024,5:00:00 PM,89.86,12878.38,71.44,69.36
9/27/2024,4:00:00 PM,90.02,13578.71,71.00,69.20
9/27/2024,3:00:00 PM,90.21,14914.58,70.49,69.53
9/27/2024,2:00:00 PM,90.15,15315.12,73.17,70.46
9/27/2024,1:00:00 PM,90.37,15889.84,71.66,71.11
9/27/2024,12:00:00 PM,89.84,15920.92,67.09,70.86
9/27/2024,11:00:00 AM,90.22,17652.47,63.88,70.28
9/27/2024,10:00:00 AM,89.90,17367.87,57.37,70.43
9/27/2024,9:00:00 AM,90.25,19473.60,54.48,70.86
9/27/2024,8:00:00 AM,89.95,20701.33,55.43,69.85
9/27/2024,7:00:00 AM,89.53,19299.37,55.46,69.49
9/27/2024,6:00:00 AM,90.06,15997.49,56.00,70.40
9/27/2024,5:00:00 AM,90.01,15285.68,56.00,70.95
9/27/2024,4:00:00 AM,89.85,14420.78,56.74,71.07
9/27/2024,3:00:00 AM,89.99,14455.45,57.69,71.15
9/27/2024,2:00:00 AM,89.89,14445.80,58.00,71.00
9/27/2024,1:00:00 AM,89.88,14259.28,57.71,70.78
9/27/2024,12:00:00 AM,90.14,15517.61,62.15,71.08
9/26/2024,11:00:00 PM,90.19,14584.35,64.28,71.01
9/26/2024,10:00:00 PM,89.95,14619.35,65.98,70.57
9/26/2024,9:00:00 PM,90.50,15837.35,68.40,70.39
9/26/2024,8:00:00 PM,89.78,14577.28,68.13,68.43
9/26/2024,7:00:00 PM,89.98,14259.17,69.87,68.80
9/26/2024,6:00:00 PM,89.62,13639.30,72.06,68.47
9/26/2024,5:00:00 PM,90.09,13338.62,72.52,68.59
9/26/2024,4:00:00 PM,89.86,13728.14,72.13,67.96
9/26/2024,3:00:00 PM,89.95,12990.55,72.90,68.68
9/26/2024,2:00:00 PM,89.95,14576.56,76.98,69.27
9/26/2024,1:00:00 PM,90.13,14672.45,75.92,71.01
9/26/2024,12:00:00 PM,90.17,14969.56,70.92,71.38
9/26/2024,11:00:00 AM,90.45,15429.37,68.16,71.41
9/26/2024,10:00:00 AM,90.07,17519.56,60.74,69.78
9/26/2024,9:00:00 AM,89.90,19315.97,58.16,69.14
9/26/2024,8:00:00 AM,90.12,18668.49,58.75,69.62
9/26/2024,7:00:00 AM,89.75,19141.56,59.58,69.32
9/26/2024,6:00:00 AM,89.67,15613.47,61.77,70.14
9/26/2024,5:00:00 AM,89.83,14867.06,62.00,70.26
9/26/2024,4:00:00 AM,89.98,13038.20,61.80,70.93
9/26/2024,3:00:00 AM,89.82,13244.21,61.53,70.81
9/26/2024,2:00:00 AM,90.08,13268.42,62.28,70.99
9/26/2024,1:00:00 AM,90.01,13577.66,63.53,70.84
9/26/2024,12:00:00 AM,90.15,13326.56,65.38,70.66
9/25/2024,11:00:00 PM,90.00,14384.45,66.68,70.40
9/25/2024,10:00:00 PM,90.13,15748.40,68.41,70.16
9/25/2024,9:00:00 PM,89.57,16467.82,69.34,68.58
9/25/2024,8:00:00 PM,90.27,15235.06,69.12,68.97
9/25/2024,7:00:00 PM,89.96,12693.49,70.78,67.89
9/25/2024,6:00:00 PM,89.91,13121.54,73.18,68.52
9/25/2024,5:00:00 PM,89.82,12677.47,74.00,69.43
9/25/2024,4:00:00 PM,89.89,12636.09,73.93,70.18
9/25/2024,3:00:00 PM,90.34,13794.17,73.13,70.67
9/25/2024,2:00:00 PM,89.84,13808.70,75.58,70.35
9/25/2024,1:00:00 PM,90.47,14893.93,72.73,71.85
9/25/2024,12:00:00 PM,90.19,15664.04,67.64,71.93
9/25/2024,11:00:00 AM,90.11,17613.32,64.83,70.41
9/25/2024,10:00:00 AM,90.21,18494.43,58.03,70.24
9/25/2024,9:00:00 AM,90.05,19362.24,56.18,69.86
9/25/2024,8:00:00 AM,89.85,20189.00,55.28,69.70
9/25/2024,7:00:00 AM,89.36,18690.21,56.43,69.05
9/25/2024,6:00:00 AM,89.95,15263.62,56.58,71.04
9/25/2024,5:00:00 AM,90.07,14428.73,57.88,70.93
9/25/2024,4:00:00 AM,89.81,12993.85,58.40,71.13
9/25/2024,3:00:00 AM,90.28,13307.12,59.29,71.89
9/25/2024,2:00:00 AM,90.07,13391.51,59.36,71.76
9/25/2024,1:00:00 AM,90.18,13465.55,60.00,71.97
9/25/2024,12:00:00 AM,89.65,13581.83,59.37,71.18
9/24/2024,11:00:00 PM,90.31,14935.60,63.63,71.61
9/24/2024,10:00:00 PM,89.92,15145.64,64.54,71.38
9/24/2024,9:00:00 PM,90.46,16026.60,66.01,71.69
9/24/2024,8:00:00 PM,89.39,15202.42,66.42,69.08
9/24/2024,7:00:00 PM,90.11,13946.35,67.64,69.45
9/24/2024,6:00:00 PM,89.79,13422.24,68.73,68.93
9/24/2024,5:00:00 PM,89.93,13491.13,68.02,69.13
9/24/2024,4:00:00 PM,89.93,13707.07,68.00,69.23
9/24/2024,3:00:00 PM,90.46,14864.37,67.71,70.76
9/24/2024,2:00:00 PM,90.28,15170.33,68.93,70.52
9/24/2024,1:00:00 PM,89.95,15593.40,67.63,70.07
9/24/2024,12:00:00 PM,89.89,16457.83,63.99,70.26
9/24/2024,11:00:00 AM,90.03,17561.31,60.56,70.18
9/24/2024,10:00:00 AM,90.17,18331.08,54.91,70.53
9/24/2024,9:00:00 AM,90.46,20844.64,51.08,71.03
9/24/2024,8:00:00 AM,89.68,22080.93,50.13,70.15
9/24/2024,7:00:00 AM,89.87,21211.33,50.85,70.41
9/24/2024,6:00:00 AM,89.37,17742.20,51.14,70.78
9/24/2024,5:00:00 AM,90.30,15641.06,52.50,71.42
9/24/2024,4:00:00 AM,90.03,14400.94,53.06,71.52
9/24/2024,3:00:00 AM,89.68,14774.31,54.19,71.47
9/24/2024,2:00:00 AM,89.92,14057.26,55.74,71.99
9/24/2024,1:00:00 AM,90.30,13892.47,56.29,72.58
9/24/2024,12:00:00 AM,90.14,15096.74,58.24,72.08
9/23/2024,11:00:00 PM,90.32,16296.70,59.54,71.76
9/23/2024,10:00:00 PM,89.80,16589.99,60.00,71.11
9/23/2024,9:00:00 PM,89.35,15560.08,62.15,70.48
9/23/2024,8:00:00 PM,90.08,14651.01,65.84,70.87
9/23/2024,7:00:00 PM,90.07,14242.99,66.04,69.37
9/23/2024,6:00:00 PM,90.10,14548.24,67.23,69.69
9/23/2024,5:00:00 PM,90.33,15082.96,67.00,70.33
9/23/2024,4:00:00 PM,89.54,15694.92,67.05,69.32
9/23/2024,3:00:00 PM,90.34,15149.85,65.46,70.68
9/23/2024,2:00:00 PM,90.17,15640.31,65.38,70.04
9/23/2024,1:00:00 PM,89.88,16089.60,64.30,69.91
9/23/2024,12:00:00 PM,89.90,16239.94,61.39,69.97
9/23/2024,11:00:00 AM,90.02,17175.63,56.57,70.05
9/23/2024,10:00:00 AM,90.34,18049.34,51.71,71.23
9/23/2024,9:00:00 AM,90.88,21736.45,49.31,72.13
9/23/2024,8:00:00 AM,89.61,24160.53,48.20,71.47
9/23/2024,7:00:00 AM,89.36,22544.53,49.00,70.96
9/23/2024,6:00:00 AM,89.91,19286.24,49.95,70.63
9/23/2024,5:00:00 AM,90.36,16546.62,50.95,71.78
9/23/2024,4:00:00 AM,89.50,16104.88,51.42,70.48
9/23/2024,3:00:00 AM,89.61,14876.23,52.55,71.08
9/23/2024,2:00:00 AM,89.95,14153.26,53.86,71.73
9/23/2024,1:00:00 AM,90.03,14841.32,53.80,72.16
9/23/2024,12:00:00 AM,90.12,14267.48,57.25,72.02
9/22/2024,11:00:00 PM,90.10,14370.89,59.83,71.86
9/22/2024,10:00:00 PM,89.90,14546.82,60.67,71.59
9/22/2024,9:00:00 PM,90.02,13723.29,61.37,71.39
9/22/2024,8:00:00 PM,89.79,13339.35,61.92,70.47
9/22/2024,7:00:00 PM,90.16,13203.78,64.77,70.75
9/22/2024,6:00:00 PM,90.08,13519.87,66.00,70.74
9/22/2024,5:00:00 PM,90.20,13840.99,65.90,71.17
9/22/2024,4:00:00 PM,89.94,14073.01,65.56,71.39
9/22/2024,3:00:00 PM,89.77,14151.57,66.00,71.33
9/22/2024,2:00:00 PM,90.07,14112.51,67.75,71.85
9/22/2024,1:00:00 PM,90.09,14385.99,67.29,71.30
9/22/2024,12:00:00 PM,90.29,14860.90,64.58,71.43
9/22/2024,11:00:00 AM,90.23,15820.42,61.67,71.64
9/22/2024,10:00:00 AM,89.81,16118.34,56.28,71.01
9/22/2024,9:00:00 AM,89.73,16963.47,51.51,70.78
9/22/2024,8:00:00 AM,89.64,17218.63,50.53,70.79
9/22/2024,7:00:00 AM,90.42,18055.77,50.83,71.70
9/22/2024,6:00:00 AM,90.10,16311.55,50.85,71.26
9/22/2024,5:00:00 AM,89.91,15110.26,52.00,70.62
9/22/2024,4:00:00 AM,89.84,14511.30,53.74,70.68
9/22/2024,3:00:00 AM,89.78,14958.74,55.76,71.03
9/22/2024,2:00:00 AM,89.97,13509.70,56.00,71.52
9/22/2024,1:00:00 AM,90.14,13124.17,56.00,71.91
9/22/2024,12:00:00 AM,90.27,13283.15,56.00,72.02
9/21/2024,11:00:00 PM,90.00,14646.85,56.25,71.56
9/21/2024,10:00:00 PM,89.77,15559.24,59.33,71.15
9/21/2024,9:00:00 PM,89.85,15342.06,60.92,71.23
9/21/2024,8:00:00 PM,90.18,13960.57,62.39,71.32
9/21/2024,7:00:00 PM,89.82,14012.24,64.03,69.57
9/21/2024,6:00:00 PM,89.99,13523.70,65.00,70.04
9/21/2024,5:00:00 PM,90.06,13430.53,65.00,70.61
9/21/2024,4:00:00 PM,90.09,13766.39,65.35,71.10
9/21/2024,3:00:00 PM,90.22,14125.88,65.00,71.18
9/21/2024,2:00:00 PM,90.16,15042.63,66.58,70.99
9/21/2024,1:00:00 PM,90.25,15680.56,63.50,71.55
9/21/2024,12:00:00 PM,89.61,17293.42,61.77,71.07
9/21/2024,11:00:00 AM,90.17,17662.32,59.97,71.22
9/21/2024,10:00:00 AM,90.15,17617.58,54.39,71.73
9/21/2024,9:00:00 AM,90.02,18573.65,50.33,71.87
9/21/2024,8:00:00 AM,89.80,19187.59,49.23,71.38
9/21/2024,7:00:00 AM,90.01,17563.26,50.00,71.37
9/21/2024,6:00:00 AM,89.70,15093.17,50.96,71.04
9/21/2024,5:00:00 AM,89.82,14698.46,51.14,71.28
9/21/2024,4:00:00 AM,89.97,14556.40,52.29,71.47
9/21/2024,3:00:00 AM,90.09,15108.69,53.34,71.74
9/21/2024,2:00:00 AM,90.43,15459.52,54.95,72.62
9/21/2024,1:00:00 AM,89.83,14455.31,56.00,72.06
9/21/2024,12:00:00 AM,90.11,14264.40,56.44,72.42
9/20/2024,11:00:00 PM,90.13,15862.76,58.57,72.14
9/20/2024,10:00:00 PM,89.63,16281.01,61.18,71.20
9/20/2024,9:00:00 PM,89.92,15137.75,62.78,71.43
9/20/2024,8:00:00 PM,89.70,15384.83,63.34,69.89
9/20/2024,7:00:00 PM,90.21,14354.60,64.84,69.53
9/20/2024,6:00:00 PM,90.41,15265.49,66.50,70.12
9/20/2024,5:00:00 PM,89.65,14990.66,67.00,70.15
9/20/2024,4:00:00 PM,90.01,14973.28,66.10,70.38
9/20/2024,3:00:00 PM,89.99,14886.47,66.78,70.51
9/20/2024,2:00:00 PM,89.92,15295.76,68.38,70.28
9/20/2024,1:00:00 PM,90.19,15271.99,67.00,70.45
9/20/2024,12:00:00 PM,90.21,16764.90,63.58,70.52
9/20/2024,11:00:00 AM,90.25,18582.72,58.93,70.76
9/20/2024,10:00:00 AM,90.06,19592.28,54.68,70.22
9/20/2024,9:00:00 AM,90.18,22647.03,50.30,70.95
9/20/2024,8:00:00 AM,88.68,26518.75,49.43,69.00
9/20/2024,7:00:00 AM,60.11,46759.97,49.73,40.19
9/20/2024,6:00:00 AM,20.37,85913.36,50.33,2.19
9/20/2024,5:00:00 AM,3.32,21099.95,51.25,0.00
9/20/2024,4:00:00 AM,9.60,11267.65,52.70,0.64
9/20/2024,3:00:00 AM,76.21,9277.22,53.63,57.75
9/20/2024,2:00:00 AM,90.79,14617.31,54.34,72.04
9/20/2024,1:00:00 AM,90.79,14769.17,55.74,72.73
9/20/2024,12:00:00 AM,90.85,15413.97,56.89,72.72
9/19/2024,11:00:00 PM,87.94,17739.89,57.79,69.70
9/19/2024,10:00:00 PM,86.68,18050.92,58.48,68.41
9/19/2024,9:00:00 PM,88.77,17515.92,59.00,70.39
9/19/2024,8:00:00 PM,90.75,15428.63,61.87,71.96
9/19/2024,7:00:00 PM,90.79,15077.52,63.38,71.66
9/19/2024,6:00:00 PM,90.79,14730.79,64.23,71.84
9/19/2024,5:00:00 PM,90.81,14602.63,64.71,70.95
9/19/2024,4:00:00 PM,90.86,14439.10,64.00,70.21
9/19/2024,3:00:00 PM,90.81,15315.35,63.03,70.99
9/19/2024,2:00:00 PM,91.92,16074.58,64.04,73.00
9/19/2024,1:00:00 PM,90.11,18593.03,62.78,71.22
9/19/2024,12:00:00 PM,94.10,18143.00,59.55,74.92
9/19/2024,11:00:00 AM,90.36,19980.81,55.66,71.09
9/19/2024,10:00:00 AM,89.50,20952.22,51.97,69.58
9/19/2024,9:00:00 AM,90.55,24361.54,46.41,71.04
9/19/2024,8:00:00 AM,90.26,26763.69,44.33,70.88
9/19/2024,7:00:00 AM,90.26,25552.94,45.00,70.08
9/19/2024,6:00:00 AM,90.74,21300.33,45.73,71.56
9/19/2024,5:00:00 AM,88.80,19293.85,46.18,69.16
9/19/2024,4:00:00 AM,88.08,17807.29,46.68,68.27
9/19/2024,3:00:00 AM,85.39,18274.31,47.79,66.06
9/19/2024,2:00:00 AM,85.90,18003.15,48.89,66.86
9/19/2024,1:00:00 AM,88.96,17318.06,50.03,70.27
9/19/2024,12:00:00 AM,90.74,16661.49,51.58,71.80
9/18/2024,11:00:00 PM,94.16,15711.37,53.60,75.01
9/18/2024,10:00:00 PM,96.90,16457.86,n/a                  ,n/a                           
9/18/2024,9:00:00 PM,92.23,20286.45,n/a                  ,n/a                           
9/18/2024,8:00:00 PM,87.78,17957.81,n/a                  ,n/a                           
9/18/2024,7:00:00 PM,90.42,17120.63,58.59,71.14
9/18/2024,6:00:00 PM,90.30,16901.83,60.13,71.03
9/18/2024,5:00:00 PM,90.57,16956.17,60.25,70.58
9/18/2024,4:00:00 PM,89.02,17173.33,60.00,70.08
9/18/2024,3:00:00 PM,89.88,16975.24,59.98,70.95
9/18/2024,2:00:00 PM,90.70,17554.00,60.57,71.22
9/18/2024,1:00:00 PM,90.07,17420.87,61.87,70.17
9/18/2024,12:00:00 PM,91.39,17114.16,59.61,71.63
9/18/2024,11:00:00 AM,90.43,18812.90,59.03,70.98
9/18/2024,10:00:00 AM,90.95,18984.69,55.34,71.72
9/18/2024,9:00:00 AM,90.80,22340.40,50.45,71.06
9/18/2024,8:00:00 AM,90.42,24687.39,49.13,70.93
9/18/2024,7:00:00 AM,91.25,22490.47,48.75,72.31
9/18/2024,6:00:00 AM,92.87,19218.37,49.83,73.84
9/18/2024,5:00:00 AM,90.74,16075.27,50.00,72.74
9/18/2024,4:00:00 AM,90.79,14964.82,50.29,72.68
9/18/2024,3:00:00 AM,90.80,14572.49,51.00,71.23
9/18/2024,2:00:00 AM,90.79,15146.78,51.00,72.02
9/18/2024,1:00:00 AM,90.78,15452.97,51.00,71.73
9/18/2024,12:00:00 AM,92.40,15171.64,50.87,73.39
9/17/2024,11:00:00 PM,91.20,17191.49,50.73,71.38
9/17/2024,10:00:00 PM,94.42,16973.37,51.00,75.13
9/17/2024,9:00:00 PM,95.04,19242.70,50.60,75.59
9/17/2024,8:00:00 PM,76.72,25815.29,49.29,57.08
9/17/2024,7:00:00 PM,71.74,22332.84,50.32,52.03
9/17/2024,6:00:00 PM,90.54,17139.31,53.00,70.74
9/17/2024,5:00:00 PM,90.64,16856.27,52.85,71.28
9/17/2024,4:00:00 PM,95.56,15911.97,51.50,76.20
9/17/2024,3:00:00 PM,75.24,29661.42,45.11,56.17
9/17/2024,2:00:00 PM,79.04,23737.42,48.27,59.53
9/17/2024,1:00:00 PM,90.08,19653.93,50.19,71.36
9/17/2024,12:00:00 PM,70.63,30758.79,47.94,52.15
9/17/2024,11:00:00 AM,94.77,18812.28,51.47,76.83
9/17/2024,10:00:00 AM,92.02,20699.39,51.88,73.23
9/17/2024,9:00:00 AM,90.37,21824.21,50.95,72.52
9/17/2024,8:00:00 AM,80.84,22706.04,50.94,62.28
9/17/2024,7:00:00 AM,83.79,18077.33,52.32,66.27
9/17/2024,6:00:00 AM,90.55,15956.18,54.31,73.39
9/17/2024,5:00:00 AM,90.69,14860.42,55.00,73.88
9/17/2024,4:00:00 AM,90.71,13614.33,55.73,74.81
9/17/2024,3:00:00 AM,90.76,14036.62,56.17,75.08
9/17/2024,2:00:00 AM,90.74,13560.06,57.93,74.93
9/17/2024,1:00:00 AM,90.72,14286.15,58.23,74.58
9/17/2024,12:00:00 AM,90.73,13788.63,61.37,74.48
9/16/2024,11:00:00 PM,90.75,14146.10,63.28,74.25
9/16/2024,10:00:00 PM,90.71,14962.48,64.00,74.18
9/16/2024,9:00:00 PM,90.69,15247.01,64.31,74.55
9/16/2024,8:00:00 PM,90.70,15651.65,64.98,73.67
9/16/2024,7:00:00 PM,90.72,15427.64,67.98,73.12
9/16/2024,6:00:00 PM,90.69,15909.69,68.88,72.22
9/16/2024,5:00:00 PM,90.75,13515.33,71.53,72.14
9/16/2024,4:00:00 PM,90.80,13258.56,72.00,71.77
9/16/2024,3:00:00 PM,90.76,13513.68,72.55,71.55
9/16/2024,2:00:00 PM,90.76,13872.78,72.36,71.91
9/16/2024,1:00:00 PM,90.75,13677.24,69.93,71.89
9/16/2024,12:00:00 PM,90.63,15211.26,67.40,71.76
9/16/2024,11:00:00 AM,89.65,15959.03,65.19,71.21
9/16/2024,10:00:00 AM,90.47,15729.44,61.11,71.60
9/16/2024,9:00:00 AM,90.34,18595.14,57.69,71.06
9/16/2024,8:00:00 AM,89.68,19018.05,56.78,69.82
9/16/2024,7:00:00 AM,89.89,17753.80,57.97,70.39
9/16/2024,6:00:00 AM,89.98,15674.32,58.00,70.52
9/16/2024,5:00:00 AM,89.36,13570.52,58.92,70.48
9/16/2024,4:00:00 AM,90.01,12848.22,60.50,71.61
9/16/2024,3:00:00 AM,90.08,12428.21,60.95,71.93
9/16/2024,2:00:00 AM,90.46,12936.15,58.67,72.33
9/16/2024,1:00:00 AM,90.02,15171.00,59.86,71.84
9/16/2024,12:00:00 AM,89.44,13369.67,63.93,70.95
9/15/2024,11:00:00 PM,90.09,13153.54,63.25,71.47
9/15/2024,10:00:00 PM,90.16,13115.63,63.00,71.49
9/15/2024,9:00:00 PM,90.63,13780.19,65.18,71.68
9/15/2024,8:00:00 PM,89.48,15103.31,69.38,69.00
9/15/2024,7:00:00 PM,89.72,12198.45,70.38,68.41
9/15/2024,6:00:00 PM,89.94,12256.48,74.21,68.24
9/15/2024,5:00:00 PM,90.22,12168.60,74.46,69.04
9/15/2024,4:00:00 PM,89.98,12219.46,75.00,68.90
9/15/2024,3:00:00 PM,89.76,12848.91,75.15,68.96
9/15/2024,2:00:00 PM,89.93,12158.13,78.73,69.18
9/15/2024,1:00:00 PM,90.16,13310.50,76.93,70.01
9/15/2024,12:00:00 PM,90.20,13187.47,71.40,71.00
9/15/2024,11:00:00 AM,89.73,13940.15,67.08,71.21
9/15/2024,10:00:00 AM,90.64,14565.04,61.20,72.62
9/15/2024,9:00:00 AM,89.98,16328.49,56.07,71.88
9/15/2024,8:00:00 AM,89.90,16564.92,54.88,71.15
9/15/2024,7:00:00 AM,90.02,16152.09,56.00,71.76
9/15/2024,6:00:00 AM,89.50,14505.74,56.00,70.63
9/15/2024,5:00:00 AM,90.14,13650.31,56.00,71.22
9/15/2024,4:00:00 AM,90.20,13160.09,56.31,71.94
9/15/2024,3:00:00 AM,90.03,13827.25,57.43,72.13
9/15/2024,2:00:00 AM,89.73,13697.99,57.06,71.80
9/15/2024,1:00:00 AM,89.91,13993.88,55.71,71.88
9/15/2024,12:00:00 AM,89.97,14319.63,59.48,71.95
9/14/2024,11:00:00 PM,90.27,14235.89,62.14,72.11
9/14/2024,10:00:00 PM,90.35,14433.64,64.22,72.06
9/14/2024,9:00:00 PM,89.98,15426.06,64.74,71.14
9/14/2024,8:00:00 PM,89.40,13645.40,63.89,69.88
9/14/2024,7:00:00 PM,90.23,13380.89,66.79,70.95
9/14/2024,6:00:00 PM,89.96,12892.60,68.93,69.50
9/14/2024,5:00:00 PM,90.04,13065.90,69.00,70.44
9/14/2024,4:00:00 PM,90.19,13419.85,69.00,71.33
9/14/2024,3:00:00 PM,89.94,14195.12,68.10,71.17
9/14/2024,2:00:00 PM,89.91,14443.66,69.12,70.33
9/14/2024,1:00:00 PM,90.26,15326.06,68.00,70.78
9/14/2024,12:00:00 PM,90.49,16739.67,63.94,71.18
9/14/2024,11:00:00 AM,89.98,17967.87,59.82,71.24
9/14/2024,10:00:00 AM,89.78,18535.91,54.64,71.10
9/14/2024,9:00:00 AM,90.12,19264.13,48.74,71.36
9/14/2024,8:00:00 AM,89.95,20046.76,46.02,71.06
9/14/2024,7:00:00 AM,89.82,19199.01,47.00,71.16
9/14/2024,6:00:00 AM,89.97,16799.94,47.47,71.56
9/14/2024,5:00:00 AM,89.93,15870.01,48.00,71.31
9/14/2024,4:00:00 AM,90.01,16405.65,48.59,71.31
9/14/2024,3:00:00 AM,89.76,15332.99,49.57,70.94
9/14/2024,2:00:00 AM,89.69,16148.01,50.49,70.35
9/14/2024,1:00:00 AM,87.27,15436.02,52.53,67.90
9/14/2024,12:00:00 AM,91.02,16974.61,53.61,71.77
9/13/2024,11:00:00 PM,90.67,16642.85,55.88,71.70
9/13/2024,10:00:00 PM,90.64,17763.15,57.49,71.45
9/13/2024,9:00:00 PM,90.67,16780.53,58.51,71.44
9/13/2024,8:00:00 PM,90.70,15382.42,60.62,70.70
9/13/2024,7:00:00 PM,90.75,14697.53,62.39,71.05
9/13/2024,6:00:00 PM,90.71,15279.72,64.27,70.89
9/13/2024,5:00:00 PM,90.75,15155.40,65.00,71.05
9/13/2024,4:00:00 PM,90.75,15056.01,64.64,71.08
9/13/2024,3:00:00 PM,90.73,15619.88,63.98,71.20
9/13/2024,2:00:00 PM,90.74,15425.71,65.73,71.69
9/13/2024,1:00:00 PM,90.72,15999.24,63.86,71.67
9/13/2024,12:00:00 PM,90.68,17586.87,60.27,71.68
9/13/2024,11:00:00 AM,89.56,19221.33,57.51,70.35
9/13/2024,10:00:00 AM,90.96,19780.03,51.82,72.03
9/13/2024,9:00:00 AM,90.34,22757.36,45.58,71.64
9/13/2024,8:00:00 AM,90.91,25054.72,44.00,72.43
9/13/2024,7:00:00 AM,92.89,22150.30,44.00,74.15
9/13/2024,6:00:00 AM,92.25,20238.96,45.18,73.91
9/13/2024,5:00:00 AM,90.60,17566.25,46.33,72.33
9/13/2024,4:00:00 AM,90.66,15578.44,47.00,72.33
9/13/2024,3:00:00 AM,90.68,15842.11,47.82,72.35
9/13/2024,2:00:00 AM,90.65,16222.38,48.88,72.23
9/13/2024,1:00:00 AM,90.70,15403.19,50.03,71.33
9/13/2024,12:00:00 AM,90.68,16108.74,52.40,71.74
9/12/2024,11:00:00 PM,90.64,17153.33,54.00,71.78
9/12/2024,10:00:00 PM,90.63,17231.85,54.35,71.01
9/12/2024,9:00:00 PM,90.59,17306.33,55.01,70.83
9/12/2024,8:00:00 PM,90.61,16608.25,56.83,71.14
9/12/2024,7:00:00 PM,90.65,15693.34,58.27,71.40
9/12/2024,6:00:00 PM,90.68,15575.42,59.30,71.29
9/12/2024,5:00:00 PM,90.71,14860.17,58.16,71.44
9/12/2024,4:00:00 PM,90.61,17564.36,59.01,70.86
9/12/2024,3:00:00 PM,90.67,15666.65,60.59,71.25
9/12/2024,2:00:00 PM,90.83,16702.65,59.79,71.53
9/12/2024,1:00:00 PM,88.97,18494.01,57.58,69.12
9/12/2024,12:00:00 PM,90.59,17822.03,56.95,70.98
9/12/2024,11:00:00 AM,90.70,17619.40,57.73,71.17
9/12/2024,10:00:00 AM,90.52,17606.97,57.69,71.29
9/12/2024,9:00:00 AM,90.37,18486.78,54.76,71.10
9/12/2024,8:00:00 AM,88.37,18790.08,52.98,69.12
9/12/2024,7:00:00 AM,90.44,17817.34,55.94,70.41
9/12/2024,6:00:00 AM,90.65,16592.67,57.87,70.82
9/12/2024,5:00:00 AM,90.73,14423.10,59.46,71.05
9/12/2024,4:00:00 AM,90.73,14183.41,59.73,71.39
9/12/2024,3:00:00 AM,90.72,14147.44,59.95,71.10
9/12/2024,2:00:00 AM,90.74,13687.62,61.53,71.26
9/12/2024,1:00:00 AM,90.74,13458.64,62.83,70.86
9/12/2024,12:00:00 AM,90.74,13944.60,65.60,70.96
9/11/2024,11:00:00 PM,90.74,13851.78,68.68,70.18
9/11/2024,10:00:00 PM,90.74,13731.46,70.89,69.50
9/11/2024,9:00:00 PM,90.70,15403.52,72.35,69.38
9/11/2024,8:00:00 PM,90.75,13210.94,75.66,69.43
9/11/2024,7:00:00 PM,90.81,12674.94,76.53,69.40
9/11/2024,6:00:00 PM,90.74,13268.91,77.64,68.45
9/11/2024,5:00:00 PM,90.83,12404.60,79.00,68.67
9/11/2024,4:00:00 PM,90.79,12531.73,79.00,69.05
9/11/2024,3:00:00 PM,90.82,11837.60,79.10,70.03
9/11/2024,2:00:00 PM,90.82,11935.90,82.34,70.55
9/11/2024,1:00:00 PM,90.83,12271.58,83.10,71.58
9/11/2024,12:00:00 PM,90.80,13348.79,79.59,71.63
9/11/2024,11:00:00 AM,90.72,14579.58,73.83,71.45
9/11/2024,10:00:00 AM,90.71,15204.06,67.98,71.31
9/11/2024,9:00:00 AM,90.64,16963.50,64.00,72.01
9/11/2024,8:00:00 AM,90.68,15632.58,64.38,72.78
9/11/2024,7:00:00 AM,90.72,14683.73,63.76,73.34
9/11/2024,6:00:00 AM,90.73,13696.75,63.90,74.61
